,user_id,llibres_usuari,val_llibres,llibres_recomanats,puntuacions_llibres,cluster,utilitat,vector
31,bacd94c3fc49f9392aa0e26d5fb5aabd,"['33896', '40067', '13540215', '17182126', '13602426', '8442457', '1103', '99561', '9792287']","[3, 3, 3, 3, 3, 1, 3, 1, 3]","['37415', '8366402', '6288']","[3, 3, 3]",2,0,"[0.     0.     0.     0.     0.     0.8696 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1304 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1304
 0.3043 0.5652 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1304 0.     0.     0.0435 0.5217 0.3043 0.     0.     0.9565 0.0435
 0.0435 0.9565 0.1304 0.7826 0.087  0.1304 0.8696 0.5217 0.1304 0.3478
 0.6522 0.     0.3478 0.6604 0.4409]"
32,80a0059b01f514c7eb97b3b447566a25,"['11857408', '13536858', '3188756', '10964', '11206146', '8108117', '7043177', '185911', '44597', '691862', '843684', '425113']","[4, 4, 1, 5, 4, 5, 5, 5, 2, 5, 4, 4]","['776159', '23814', '21686']","[5, 5, 5]",1,0,"[0.     0.     0.     0.     0.     0.6875 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3125 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1042
 0.8958 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.0833 0.     0.     0.     0.     0.     0.     0.     0.9167
 0.     0.     0.5    0.     0.3958 0.     0.1042 0.7708 0.     0.2292
 0.3958 0.6042 0.7708 0.1458 0.0833 1.     0.     0.4167 0.4583 0.125
 0.4375 0.5625 0.     0.679  0.3129]"
33,5b87c27b924ffac288f17b38c525925a,"['667713', '62772', '4929', '13752', '473464', '748936', '273197', '178302', '17801', '11299', '34462', '169437', '93959']","[4, 4, 4, 3, 4, 5, 5, 4, 4, 4, 4, 4, 4]","['62808', '170877', '93389']","[4, 4, 4]",2,0,"[0.     0.     0.     0.     0.     0.7736 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2264 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0566
 0.9434 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.5283 0.2453 0.2264 0.     0.     0.     1.
 0.5283 0.4717 0.     0.     1.     0.     1.     0.     1.     0.
 0.0755 0.3962 0.5283 0.6542 0.3708]"
34,822977dd32dd48ffd0cc892275c3e6d0,"['32632146', '32293821', '31686192', '33', '28113953', '1812457', '23715297', '22009551', '20707694', '18813172', '17295301', '18604077', '17191205', '17736129', '62111']","[0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4]","['17706116', '13030356', '7913779']","[5, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.569  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.431  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2414
 0.6034 0.1552 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.5    0.3448 0.     0.1552 0.     0.     1.
 0.6552 0.3448 0.9138 0.     0.0862 1.     0.     0.5    0.5    0.
 0.569  0.0862 0.3448 0.781  0.3259]"
35,f7d2725b846b254639609a24d44b45e4,"['23257389', '3077927', '13637412', '16282204', '17203487', '3243517', '13562979', '6268156', '11248263', '6201757', '4031414']","[2, 5, 2, 4, 4, 3, 4, 2, 2, 1, 5]","['2312458', '16082357', '6750057']","[5, 5, 3]",3,0,"[0.     0.9412 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0588 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.9412 0.0588 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.1176 0.     0.3824 0.5    0.0882 0.9118 0.
 0.5    0.5    0.5588 0.4412 0.     1.     0.     0.9118 0.     0.0882
 0.0882 0.     0.9118 0.7006 0.355 ]"
36,f450e00c849e65dbf4ce08bbbda40079,"['22328546', '24644814', '7613', '10803071', '10635725', '8805112', '11870085', '6105257', '11084825']","[5, 5, 1, 5, 3, 5, 5, 1, 3]","['8448478', '2904362', '8306857']","[4, 3, 5]",2,0,"[0.     0.     0.     0.     0.     0.8788 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1212 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.4242 0.5758 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.1515 0.2727 0.2424 0.     0.     0.3333 0.1515 0.5152 0.3333
 0.     1.     0.303  0.5455 0.1515 0.1818 0.8182 0.5455 0.303  0.1515
 0.1515 0.3636 0.4848 0.6106 0.407 ]"
37,446e835eccacbb71234952c962c08c64,"['4653511', '13410183', '3390873', '16009267', '968', '6642715', '6993461', '6351524', '10501957']","[5, 5, 5, 0, 0, 5, 4, 0, 5]","['7015554', '16081961', '11205152']","[3, 0, 0]",2,0,"[0.     0.8276 0.     0.     0.     0.1724 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1724
 0.6552 0.1724 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.4828 0.     0.     0.     0.     0.5172 0.4828 0.1724 0.3448
 0.     1.     0.6552 0.3448 0.     0.     1.     0.3448 0.6552 0.
 0.3448 0.4828 0.1724 0.6979 0.2766]"
38,e23b7903c76e1cf3cb906125a6466316,"['22554204', '598661', '12700353', '24445517', '13586791', '23287168', '17661416', '16143347', '25571062']","[5, 3, 4, 5, 0, 3, 4, 5, 5]","['15761655', '10194157', '23093359']","[5, 5, 5]",0,0,"[0.     0.     0.     0.     0.     0.9118 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0882 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.4412
 0.1471 0.4118 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.6176 0.     0.3824 0.     0.     0.     0.     0.3235 0.6765 0.
 0.6471 0.3529 0.2941 0.5588 0.1471 0.1471 0.8529 0.2059 0.     0.7941
 0.     1.     0.     0.6682 0.3035]"
39,f35b81ffde30f58ecbdd552a2f02ace4,"['15704459', '20150777', '18241129', '68488', '45112', '18138189', '902715']","[4, 5, 1, 2, 3, 2, 4]","['45107', '17182126', '104089']","[3, 4, 3]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2857
 0.4286 0.2857 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.6667 0.3333 0.     0.     0.     0.     0.     0.8571 0.1429 0.
 0.     1.     0.6667 0.3333 0.     1.     0.     0.1905 0.8095 0.
 0.5714 0.2381 0.1905 0.8019 0.32  ]"
40,0641db7146b9b9e5f48d5e6e970c2631,"['18951823', '15751404', '177151', '13262783', '11607446', '5982447', '11133791']","[3, 5, 3, 5, 5, 5, 5]","['2914097', '99561', '11870085']","[5, 4, 5]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.1935 0.8065 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.4839 0.     0.1613 0.     0.3548 0.     0.8387 0.1613
 0.5806 0.4194 0.     0.6774 0.3226 0.     1.     0.5806 0.2581 0.1613
 0.     0.8387 0.1613 0.7123 0.3397]"
41,ee2526a8ca56fd3e2021e5c917c40e76,"['25807', '6295065', '10979852', '280111', '3428935', '10366784', '11097620', '8677505']","[4, 5, 4, 0, 5, 0, 0, 0]","['6809137', '773254', '171759']","[4, 0, 0]",2,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     1.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.5    0.     0.2222 0.     0.2778 0.     0.     0.2778 0.     0.7222
 0.2778 0.7222 0.     0.     1.     0.     1.     0.5    0.5    0.
 1.     0.     0.     0.6578 0.3228]"
42,e6d35f5d6eed3b8981a224d43c24f2b7,"['33545387', '31926195', '13422774', '4643301', '3067577', '68428', '26530320', '47212', '9647532', '25066991', '21413662', '13055592', '341735', '9969571', '51964', '18007564']","[4, 4, 4, 5, 2, 5, 3, 4, 4, 4, 4, 4, 4, 5, 4, 4]","['186074', '8520610', '18214414']","[5, 5, 4]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.2187 0.0781
 0.1875 0.5156 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0625 0.9375
 0.3906 0.0781 0.0625 0.     0.1562 0.     0.3125 0.0625 0.1406 0.7969
 0.0625 0.9375 0.4062 0.125  0.4687 0.8594 0.1406 0.     0.0781 0.9219
 0.7969 0.0625 0.1406 0.7458 0.3414]"
43,2193b39163317f53641d1f8539a4586c,"['6566722', '5060378', '2429135', '3236307', '7260188', '6148028', '2767052', '6411961', '31360', '8648', '2248573', '1162543', '9534']","[4, 3, 2, 4, 4, 4, 5, 3, 3, 3, 3, 4, 5]","['93003', '480236', '95670']","[5, 5, 5]",2,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.234  0.766  0.     0.     0.     0.0426 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.9574
 0.0851 0.     0.     0.1489 0.5106 0.2553 0.     0.     0.2553 0.7447
 0.234  0.766  0.2766 0.1064 0.617  0.1915 0.8085 0.2979 0.4468 0.2553
 0.5106 0.1489 0.3404 0.6819 0.3789]"
44,887b209a7c69197a1342981c583ac1f6,"['18007564', '20702056', '21561020', '15798116', '350507', '13496', '12856474', '5907']","[5, 3, 5, 4, 4, 5, 4, 5]","['10445900', '105703', '10373933']","[4, 4, 4]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1143
 0.6286 0.2571 0.     0.1429 0.     0.     0.     0.     0.     0.
 0.     0.     0.1429 0.     0.     0.     0.     0.     0.1429 0.5714
 0.     0.     0.1429 0.1429 0.2286 0.1429 0.3429 0.1429 0.6571 0.2
 0.     1.     0.1429 0.1429 0.7143 0.7143 0.2857 0.8571 0.     0.1429
 0.1429 0.6    0.2571 0.7394 0.4394]"
45,127220df38444d7d8183984fca9170fe,"['20751750', '18775467', '17877542', '17607716', '13282015', '17379619', '13644052', '11660204', '15810405', '15801791', '13514559', '10844549']","[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5]","['11736535', '12959823', '13605727']","[5, 5, 5]",3,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.431
 0.5    0.069  0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.6552 0.     0.3448 0.     0.     0.     0.     0.     1.
 0.569  0.431  0.0862 0.7414 0.1724 1.     0.     0.     1.     0.
 0.5172 0.     0.4828 0.7566 0.3212]"
46,434f76b236f00c06ca9fd967df196ab6,"['29543144', '30652305', '32768292', '28374027', '19288187', '18641982', '18293427', '18050090', '6795', '13503109', '8667848']","[5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4]","['10996342', '164408', '11734874']","[5, 5, 5]",0,0,"[0.     0.     0.     0.     0.     0.8077 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1923 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.1731 0.8269 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.0769 0.     0.     0.     0.2692 0.3654 0.2885 0.     0.7308 0.2692
 0.75   0.25   0.1923 0.1731 0.6346 0.1538 0.8462 0.3462 0.     0.6538
 0.0962 0.8269 0.0769 0.5506 0.4046]"
47,a4eee8dfe818d48fb2641c6a974d83a5,"['34308493', '28014216', '34449083', '30208301', '25414049', '10890252', '13152092', '23347055']","[2, 0, 1, 4, 2, 3, 1, 2]","['18373272', '15825932', '56478']","[2, 2, 3]",0,0,"[0.     0.     0.     0.     0.     0.6    0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.4    0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.4
 0.5333 0.0667 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.6    0.     0.4    0.     0.8667 0.1333 0.
 0.7333 0.2667 0.     1.     0.     0.     1.     0.     0.1333 0.8667
 1.     0.     0.     0.6113 0.3027]"
48,deb3ff9cd79238588887f69d8659260a,"['5983023', '25442829', '27213208', '17684327', '28355876', '6', '161426', '8874743', '23521853', '24809790', '24817626']","[5, 3, 2, 3, 4, 5, 2, 2, 4, 3, 3]","['9268014', '14285', '68210']","[2, 5, 5]",2,0,"[0.     0.     0.     0.     0.     0.75   0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.25   0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.6944 0.3056 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3056 0.     0.     0.     0.     0.5556 0.1389 0.3056 0.0833 0.6111
 0.2222 0.7778 0.5278 0.4722 0.     0.2222 0.7778 0.3333 0.6667 0.
 0.4167 0.5833 0.     0.6594 0.3831]"
49,8997919751c30ab67e9343a99ff4867c,"['33032770', '27276091', '20518817', '25622219', '28953137', '133518', '27247277', '27163018', '25074849', '27247273', '15096204', '6022863']","[4, 5, 4, 4, 5, 5, 2, 2, 5, 4, 4, 2]","['91478', '359375', '43725']","[3, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.913  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.087  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.8043 0.1957 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.5    0.     0.     0.     0.     0.     0.5    0.3696 0.     0.6304
 0.7826 0.2174 0.     1.     0.     1.     0.     0.     0.2609 0.7391
 0.     0.4565 0.5435 0.6209 0.4104]"
50,f2f61ff7f4ed044514e59836062acb9d,"['18712968', '18731511', '18363865', '17188814', '15796469', '16821434', '13413589', '15776950', '13553459']","[3, 0, 0, 3, 4, 5, 5, 4, 4]","['15838964', '16133224', '15733312']","[4, 4, 0]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.5357
 0.2857 0.1786 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.3214 0.     0.     0.6786 0.     0.     0.     0.     1.
 1.     0.     1.     0.     0.     0.     1.     1.     0.     0.
 0.3214 0.6786 0.     0.7239 0.2925]"
51,9cfac44bc2de6edf3a55e4e93c9423c9,"['22749994', '17899948', '110945', '77427', '101921', '77432', '166997', '333295', '3985']","[3, 5, 4, 5, 5, 5, 5, 5, 5]","['131793', '49628', '12875355']","[2, 5, 1]",2,0,"[0.     0.     0.     0.     0.     0.7857 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2143 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.119
 0.6905 0.1905 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.     0.4762 0.5238 0.     0.     0.     1.
 0.119  0.881  0.5476 0.4524 0.     0.     1.     0.     0.7857 0.2143
 0.     0.6429 0.3571 0.7198 0.3062]"
52,9773b4c5dc241e38d76aff2cb96c96fd,"['24019187', '23507745', '12983100', '6261270', '9460487', '18184303', '10574', '18079776', '15096257', '7735333', '25373', '22628', '17212231', '11235712', '13335037', '13482750', '6617928']","[5, 3, 3, 5, 5, 3, 3, 5, 3, 4, 5, 5, 3, 4, 3, 5, 5]","['19063', '24337', '4473']","[5, 4, 5]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0725 0.
 0.5072 0.4203 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1159 0.     0.     0.2029 0.2319 0.2319 0.2174 0.4783 0.3333 0.1884
 0.4783 0.5217 0.4348 0.1594 0.4058 0.913  0.087  0.4638 0.4348 0.1014
 0.2899 0.1014 0.6087 0.6861 0.2662]"
53,02538800d798d36723b3cef788f78d5f,"['13191935', '13702222', '16051369', '251519', '2153405', '14864', '5826', '6469165']","[4, 4, 1, 2, 5, 4, 1, 4]","['7546222', '3153910', '12987977']","[4, 5, 2]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.16   0.2
 0.48   0.16   0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.08   0.     0.36   0.16   0.     0.4    0.     0.4    0.4    0.2
 0.8    0.2    0.     0.84   0.16   0.36   0.64   0.     0.16   0.84
 0.2    0.8    0.     0.6888 0.326 ]"
54,7e39d17703add4a6dbeab4a39653b344,"['26136567', '43877', '1428', '42876', '17911927', '11667576', '67147']","[4, 3, 3, 4, 4, 3, 4]","['76334', '19063', '320']","[3, 3, 2]",1,0,"[0.     0.     0.     0.     0.     0.56   0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.16   0.     0.     0.     0.     0.     0.16   0.
 0.     0.12   0.     0.     0.     0.     0.     0.     0.     0.
 0.84   0.16   0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.12   0.     0.88   0.     0.4    0.     0.6
 0.44   0.56   0.12   0.88   0.     1.     0.     0.     0.56   0.44
 0.     0.84   0.16   0.654  0.4248]"
