book_id,genres
16121479,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
7842471,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'comics, graphic', 'romance']"
234668,"['mystery, thriller, crime', 'fiction']"
18500665,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
29559363,"['young-adult', 'romance', 'fiction']"
10890319,"['young-adult', 'romance', 'fiction']"
29939048,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
20571410,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
655570,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
8244792,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
10739664,"['fiction', 'young-adult', 'fantasy, paranormal', 'romance', 'children', 'mystery, thriller, crime']"
116470,"['fantasy, paranormal', 'fiction', 'young-adult', 'children']"
9996520,"['history, historical fiction, biography']"
11500217,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
17570538,"['fantasy, paranormal', 'fiction', 'romance']"
17249107,"['fiction', 'romance']"
7861169,"['romance', 'fiction']"
27070127,"['fiction', 'romance']"
3972158,['fiction']
101384,"['fiction', 'romance', 'history, historical fiction, biography', 'young-adult']"
30841109,"['fiction', 'history, historical fiction, biography', 'romance', 'non-fiction', 'young-adult', 'comics, graphic']"
25210316,"['romance', 'mystery, thriller, crime', 'fiction', 'fantasy, paranormal']"
9409458,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
36272902,"['fantasy, paranormal', 'romance', 'young-adult']"
25743752,"['fiction', 'history, historical fiction, biography', 'young-adult']"
1934327,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
16297,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
8600,"['non-fiction', 'fiction', 'history, historical fiction, biography']"
25843231,"['fiction', 'history, historical fiction, biography']"
12851075,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance', 'fantasy, paranormal']"
28860166,"['poetry', 'non-fiction', 'fiction', 'young-adult']"
6336561,"['fiction', 'history, historical fiction, biography', 'romance', 'poetry']"
216443,"['fiction', 'fantasy, paranormal', 'young-adult']"
216442,"['fiction', 'fantasy, paranormal', 'young-adult']"
34670700,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
2246958,"['history, historical fiction, biography', 'non-fiction']"
25098600,['non-fiction']
17239243,"['children', 'poetry', 'fantasy, paranormal', 'comics, graphic', 'fiction']"
14603113,"['children', 'young-adult', 'fiction', 'comics, graphic', 'romance']"
12160906,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
34403710,"['romance', 'fiction']"
20569332,"['fiction', 'history, historical fiction, biography', 'romance']"
33858406,"['young-adult', 'mystery, thriller, crime', 'fiction']"
45495,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'young-adult', 'non-fiction', 'romance']"
18079691,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
6666609,"['history, historical fiction, biography', 'non-fiction']"
18599754,"['young-adult', 'romance', 'fiction']"
16218778,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
946351,"['history, historical fiction, biography', 'non-fiction', 'romance']"
282083,"['children', 'fiction', 'fantasy, paranormal', 'young-adult']"
278228,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
251808,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
18003533,['non-fiction']
17557906,"['non-fiction', 'fiction']"
3241366,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
6072451,"['history, historical fiction, biography', 'non-fiction']"
830525,"['fiction', 'fantasy, paranormal', 'non-fiction', 'history, historical fiction, biography']"
11143607,"['history, historical fiction, biography', 'non-fiction', 'children', 'young-adult', 'fiction']"
12751687,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
17910611,"['romance', 'fiction']"
6335026,"['fiction', 'mystery, thriller, crime']"
1215920,"['fiction', 'mystery, thriller, crime']"
139220,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
139223,"['young-adult', 'fiction', 'fantasy, paranormal', 'children', 'mystery, thriller, crime']"
22590615,"['romance', 'fiction']"
318525,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
10775,"['fiction', 'history, historical fiction, biography', 'romance']"
24565971,"['mystery, thriller, crime', 'young-adult']"
66559,"['mystery, thriller, crime', 'fiction']"
9721102,"['mystery, thriller, crime', 'fiction', 'fantasy, paranormal']"
32801851,"['romance', 'history, historical fiction, biography']"
255998,"['fiction', 'mystery, thriller, crime']"
13557115,"['mystery, thriller, crime', 'fiction', 'romance']"
1265896,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
6131164,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
15772667,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
332744,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
15451058,"['non-fiction', 'history, historical fiction, biography']"
39872,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
13549309,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
28962906,"['fiction', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime', 'romance', 'fantasy, paranormal']"
21805408,"['romance', 'mystery, thriller, crime', 'fiction']"
431668,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
1025316,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'young-adult', 'romance', 'comics, graphic']"
24431,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'children', 'history, historical fiction, biography']"
9758765,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
9758764,"['fiction', 'romance']"
16075992,"['romance', 'young-adult', 'fiction']"
19377006,"['mystery, thriller, crime', 'fiction']"
5310515,"['young-adult', 'fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'children', 'history, historical fiction, biography']"
29396738,"['comics, graphic', 'fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'young-adult', 'history, historical fiction, biography']"
10575783,"['fantasy, paranormal', 'romance', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'young-adult']"
8107800,"['history, historical fiction, biography', 'fiction', 'mystery, thriller, crime', 'young-adult', 'fantasy, paranormal', 'non-fiction']"
17562900,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
20517266,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
2785070,['non-fiction']
382450,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
6520486,"['non-fiction', 'history, historical fiction, biography']"
27276280,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'young-adult']"
16077425,"['comics, graphic', 'mystery, thriller, crime']"
2367,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
13551531,"['romance', 'fiction']"
142458,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'comics, graphic']"
77507,"['fiction', 'fantasy, paranormal']"
77504,"['fiction', 'fantasy, paranormal']"
77505,"['fiction', 'fantasy, paranormal']"
16704220,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
17307082,"['fiction', 'mystery, thriller, crime']"
9211262,"['fiction', 'fantasy, paranormal']"
207035,"['fiction', 'romance', 'fantasy, paranormal', 'history, historical fiction, biography']"
29546259,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
30246096,"['fantasy, paranormal', 'fiction', 'romance']"
25049103,['non-fiction']
472331,"['comics, graphic', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'history, historical fiction, biography']"
16171220,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'young-adult']"
13414676,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'comics, graphic']"
10512770,['non-fiction']
22678953,['romance']
270730,"['young-adult', 'poetry', 'fiction', 'romance']"
11881117,['non-fiction']
86655,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'history, historical fiction, biography', 'romance']"
86658,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
90872,"['fiction', 'non-fiction']"
48200,"['fiction', 'history, historical fiction, biography']"
14744381,"['comics, graphic', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
30758742,['romance']
25337858,"['fantasy, paranormal']"
12983171,"['romance', 'fiction', 'young-adult']"
185528,"['fiction', 'history, historical fiction, biography', 'romance']"
13525938,['fiction']
13260515,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
5295735,"['fiction', 'history, historical fiction, biography']"
49056,"['fiction', 'romance', 'mystery, thriller, crime']"
26223750,"['young-adult', 'romance', 'fantasy, paranormal', 'fiction']"
12848580,"['fiction', 'romance']"
5999504,['children']
8064613,"['mystery, thriller, crime', 'fiction', 'romance']"
30189045,['young-adult']
169756,"['young-adult', 'fiction', 'fantasy, paranormal', 'romance']"
10068927,"['mystery, thriller, crime', 'romance', 'fiction']"
11001757,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
16727308,"['romance', 'fiction']"
8272531,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
12352685,"['poetry', 'fiction', 'history, historical fiction, biography', 'children', 'young-adult']"
3663410,"['mystery, thriller, crime', 'fiction', 'romance']"
381445,"['non-fiction', 'poetry', 'fiction']"
42603,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic', 'young-adult']"
25058291,['romance']
12384681,"['romance', 'mystery, thriller, crime', 'fiction']"
2299685,"['fantasy, paranormal', 'romance', 'fiction']"
2050,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
2052,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
1153850,"['non-fiction', 'fiction']"
21413849,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
53413,"['fiction', 'romance']"
731011,"['history, historical fiction, biography', 'non-fiction']"
13026005,"['mystery, thriller, crime', 'fiction', 'romance']"
25065522,"['non-fiction', 'history, historical fiction, biography']"
5197824,"['fiction', 'romance', 'young-adult']"
6349074,"['history, historical fiction, biography', 'fiction', 'poetry', 'non-fiction']"
26800842,"['fiction', 'romance']"
21936857,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
25614523,['non-fiction']
181086,['fiction']
13623012,"['fantasy, paranormal', 'mystery, thriller, crime', 'fiction', 'romance', 'history, historical fiction, biography', 'young-adult']"
16042909,"['romance', 'young-adult']"
9845802,"['non-fiction', 'history, historical fiction, biography']"
2355575,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
3525894,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
20443207,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography']"
12113309,"['non-fiction', 'children']"
17910155,"['fiction', 'fantasy, paranormal', 'non-fiction']"
16074758,"['young-adult', 'mystery, thriller, crime', 'fiction', 'romance']"
6622569,"['fantasy, paranormal', 'young-adult', 'mystery, thriller, crime', 'fiction', 'children']"
205743,"['children', 'fiction', 'young-adult']"
2495445,"['fiction', 'romance']"
18402506,"['fiction', 'romance', 'history, historical fiction, biography', 'fantasy, paranormal', 'young-adult']"
17167208,"['romance', 'fantasy, paranormal', 'young-adult', 'fiction', 'mystery, thriller, crime']"
25965588,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
3246957,"['fiction', 'children']"
62031,"['fantasy, paranormal', 'fiction', 'young-adult', 'mystery, thriller, crime', 'children']"
2634574,"['non-fiction', 'history, historical fiction, biography']"
11965115,"['mystery, thriller, crime', 'fiction']"
99702,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
761381,"['fantasy, paranormal', 'fiction', 'young-adult', 'children', 'history, historical fiction, biography', 'mystery, thriller, crime']"
24040824,"['mystery, thriller, crime', 'fiction', 'romance']"
24357676,"['fiction', 'romance']"
2964907,"['fiction', 'history, historical fiction, biography']"
25893977,"['history, historical fiction, biography', 'non-fiction']"
12895326,"['history, historical fiction, biography', 'non-fiction', 'young-adult']"
2079769,"['fiction', 'romance']"
16151178,"['young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
11737387,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
27214617,"['children', 'fiction']"
18324412,"['fiction', 'fantasy, paranormal', 'young-adult', 'romance', 'children']"
91249,"['children', 'fiction', 'young-adult']"
6358454,"['romance', 'fiction', 'young-adult']"
25164304,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
80780,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
9684523,"['fiction', 'history, historical fiction, biography']"
1268183,"['romance', 'fantasy, paranormal', 'fiction', 'children']"
13646586,"['young-adult', 'fiction', 'romance']"
15790857,"['fiction', 'mystery, thriller, crime', 'young-adult']"
12291438,"['young-adult', 'fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
